code_insee,nb_accidents,nb_accidents_graves,nb_accidents_mortels,gravite_moyenne,age_moyen_victimes,lat_moyenne,long_moyenne,nb_accidents_nuit,nb_accidents_pluie,nb_accidents_mouille,annee_min,annee_max,taux_accidents_graves,taux_accidents_mortels,nom_commune,nb_amenagements,longueur_totale_amenagements,longueur_moyenne_amenagement,nb_voies_principales,nb_voies_residentielles,nb_pistes_cyclables,nb_double_sens,nb_sens_unique,nb_asphalt,nb_autres_revetements,ratio_pistes_cyclables,ratio_double_sens,nb_compteurs,comptage_total_commune,comptage_moyen_commune,comptage_max_commune,nom_commune_pop,population,departement,ratio_amenagements_par_accident,longueur_amenagement_par_accident,taux_risque_par_km,taux_risque_par_habitant,taux_risque_grave_par_habitant,densite_pop_amenagement,risque_eleve,categorie_risque,est_paris
95491,15,1,1,3.6,40.4,26.133216,1.1936133333333332,2,0,0,2005.0,2015.0,0.06666666666666667,0.06666666666666667,Le Plessis-Bouchard,193.0,24705.0,128.00518134715026,15.0,133.0,7.0,104.0,58.0,136.0,57.0,0.03626943005181347,0.538860103626943,0.0,0.0,0.0,0.0,Le Plessis-Bouchard,8393,95,12.866666666666667,1647.0,0.6071645415907712,17.872036220660075,1.1914690813773383,339.72879983808946,1,Modéré,0
95492,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Le Plessis-Gassot,3.0,3433.0,1144.3333333333333,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Le Plessis-Gassot,89,95,3.0,3433.0,0.0,0.0,0.0,25.924847072531314,0,Très faible,0
95493,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Le Plessis-Luzarches,3.0,540.0,180.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Le Plessis-Luzarches,129,95,3.0,540.0,0.0,0.0,0.0,238.88888888888889,0,Très faible,0
95500,4,0,0,3.75,16.25,49.0552,2.0950225,0,0,0,2010.0,2015.0,0.0,0.0,Pontoise,311.0,30427.0,97.83601286173634,112.0,35.0,4.0,58.0,141.0,175.0,136.0,0.012861736334405145,0.1864951768488746,0.0,0.0,0.0,0.0,Pontoise,31327,95,77.75,7606.75,0.1314621881881224,1.2768538321575638,0.0,1029.5789923423276,0,Faible,0
95504,2,0,0,3.5,51.0,24.5529,1.1454,0,0,0,2006.0,2011.0,0.0,0.0,Presles,15.0,3420.0,228.0,5.0,3.0,4.0,6.0,6.0,14.0,1.0,0.26666666666666666,0.4,0.0,0.0,0.0,0.0,Presles,3970,95,7.5,1710.0,0.5847953216374269,5.037783375314861,0.0,1160.8187134502925,0,Faible,0
95509,1,0,0,3.0,61.0,,,0,1,0,2020.0,2020.0,0.0,0.0,Puiseux-en-France,136.0,13540.0,99.55882352941177,25.0,73.0,2.0,96.0,33.0,35.0,101.0,0.014705882352941176,0.7058823529411765,0.0,0.0,0.0,0.0,Puiseux-en-France,3757,95,136.0,13540.0,0.07385524372230429,2.6616981634282673,0.0,277.4741506646972,0,Très faible,0
95510,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Puiseux-Pontoise,27.0,1119.0,41.44444444444444,24.0,0.0,0.0,5.0,22.0,24.0,3.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,Puiseux-Pontoise,583,95,27.0,1119.0,0.0,0.0,0.0,521.0008936550491,0,Très faible,0
95523,1,0,0,4.0,61.0,,,0,0,0,2022.0,2022.0,0.0,0.0,La Roche-Guyon,39.0,5064.0,129.84615384615384,19.0,4.0,0.0,11.0,13.0,19.0,20.0,0.0,0.28205128205128205,0.0,0.0,0.0,0.0,La Roche-Guyon,448,95,39.0,5064.0,0.19747235387045814,22.32142857142857,0.0,88.46761453396525,0,Très faible,0
95527,3,1,0,3.0,34.0,16.33438,0.8432666666666666,1,0,0,2007.0,2016.0,0.3333333333333333,0.0,Roissy-en-France,83.0,14604.0,175.95180722891567,18.0,1.0,10.0,19.0,30.0,48.0,35.0,0.12048192771084337,0.2289156626506024,0.0,0.0,0.0,0.0,Roissy-en-France,2738,95,27.666666666666668,4868.0,0.2054231717337716,10.95690284879474,3.652300949598247,187.48288140235553,0,Faible,0
95529,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Ronquerolles,2.0,757.0,378.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronquerolles,882,95,2.0,757.0,0.0,0.0,0.0,1165.125495376486,0,Très faible,0
95535,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Sagy,18.0,2390.0,132.77777777777777,2.0,0.0,1.0,3.0,0.0,4.0,14.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,Sagy,1101,95,18.0,2390.0,0.0,0.0,0.0,460.6694560669456,0,Très faible,0
95539,4,0,0,3.5,27.75,32.66374666666667,1.5627333333333333,1,1,1,2009.0,2023.0,0.0,0.0,Saint-Brice-sous-Forêt,110.0,8502.0,77.2909090909091,9.0,6.0,8.0,6.0,17.0,17.0,93.0,0.07272727272727272,0.05454545454545454,0.0,0.0,0.0,0.0,Saint-Brice-sous-Forêt,15209,95,27.5,2125.5,0.47047753469771814,2.6300216976790063,0.0,1788.8732063043988,0,Faible,0
95541,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Clair-sur-Epte,22.0,3186.0,144.8181818181818,8.0,8.0,0.0,22.0,0.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,Saint-Clair-sur-Epte,986,95,22.0,3186.0,0.0,0.0,0.0,309.47897049591967,0,Très faible,0
95543,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Cyr-en-Arthies,2.0,442.0,221.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,Saint-Cyr-en-Arthies,237,95,2.0,442.0,0.0,0.0,0.0,536.1990950226244,0,Très faible,0
95554,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Gervais,38.0,8320.0,218.94736842105263,7.0,24.0,0.0,33.0,0.0,12.0,26.0,0.0,0.868421052631579,0.0,0.0,0.0,0.0,Saint-Gervais,891,95,38.0,8320.0,0.0,0.0,0.0,107.09134615384615,0,Très faible,0
95555,10,2,2,3.3,30.1,30.6063175,1.42595,1,0,1,2007.0,2023.0,0.2,0.2,Saint-Gratien,274.0,30279.0,110.50729927007299,81.0,127.0,20.0,96.0,137.0,224.0,50.0,0.072992700729927,0.35036496350364965,0.0,0.0,0.0,0.0,Saint-Gratien,20866,95,27.4,3027.9,0.3302618976848641,4.792485382919582,0.9584970765839164,689.1244757092375,1,Modéré,0
95563,11,0,0,3.727272727272727,29.454545454545453,17.822021818181817,0.8159,1,1,0,2005.0,2018.0,0.0,0.0,Saint-Leu-la-Forêt,399.0,54322.0,136.1453634085213,30.0,234.0,11.0,201.0,86.0,252.0,147.0,0.02756892230576441,0.5037593984962406,0.0,0.0,0.0,0.0,Saint-Leu-la-Forêt,15979,95,36.27272727272727,4938.363636363636,0.2024962262066934,6.884035296326428,0.0,294.15338168697764,1,Modéré,0
95566,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Saint-Martin-du-Tertre,25.0,4687.0,187.48,10.0,0.0,0.0,12.0,2.0,19.0,6.0,0.0,0.48,0.0,0.0,0.0,0.0,Saint-Martin-du-Tertre,2663,95,25.0,4687.0,0.0,0.0,0.0,568.1672711755921,0,Très faible,0
95572,11,0,0,3.5454545454545454,22.363636363636363,40.127890909090915,1.7332636363636362,1,2,2,2007.0,2015.0,0.0,0.0,Saint-Ouen-l'Aumône,358.0,37006.0,103.36871508379889,150.0,39.0,14.0,78.0,143.0,246.0,112.0,0.03910614525139665,0.21787709497206703,0.0,0.0,0.0,0.0,Saint-Ouen-l'Aumône,25023,95,32.54545454545455,3364.181818181818,0.29724909474139327,4.395955720736922,0.0,676.1876452467168,1,Modéré,0
95574,5,0,0,4.0,26.4,39.20496,1.81538,0,0,1,2005.0,2014.0,0.0,0.0,Saint-Prix,192.0,24182.0,125.94791666666667,40.0,48.0,2.0,61.0,32.0,57.0,135.0,0.010416666666666666,0.3177083333333333,0.0,0.0,0.0,0.0,Saint-Prix,7404,95,38.4,4836.4,0.20676536266644613,6.75310642895732,0.0,306.1781490364734,0,Faible,0
95580,2,1,0,3.0,37.0,49.086200000000005,2.5409499999999996,1,1,1,2017.0,2018.0,0.5,0.0,Saint-Witz,81.0,15956.0,196.98765432098764,0.0,52.0,2.0,48.0,12.0,58.0,23.0,0.024691358024691357,0.5925925925925926,0.0,0.0,0.0,0.0,Saint-Witz,2419,95,40.5,7978.0,0.12534469791927802,8.26787928896238,4.13393964448119,151.60441213336676,0,Faible,0
95582,31,1,1,3.806451612903226,32.806451612903224,20.53699290322581,0.9448806451612903,2,1,1,2005.0,2016.0,0.03225806451612903,0.03225806451612903,Sannois,348.0,25391.0,72.96264367816092,125.0,83.0,43.0,106.0,164.0,259.0,89.0,0.1235632183908046,0.3045977011494253,0.0,0.0,0.0,0.0,Sannois,26768,95,11.225806451612904,819.0645161290323,1.2209050450947188,11.580992229527794,0.3735803945008966,1054.2318144224332,1,Élevé,0
95584,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Santeuil,57.0,8612.0,151.08771929824562,12.0,24.0,0.0,44.0,4.0,46.0,11.0,0.0,0.7719298245614035,0.0,0.0,0.0,0.0,Santeuil,661,95,57.0,8612.0,0.0,0.0,0.0,76.75336739433348,0,Très faible,0
95585,10,1,1,3.3,23.1,14.696760000000001,0.7154999999999999,2,2,3,2005.0,2017.0,0.1,0.1,Sarcelles,68.0,9389.0,138.0735294117647,9.0,1.0,15.0,14.0,11.0,21.0,47.0,0.22058823529411764,0.20588235294117646,0.0,0.0,0.0,0.0,Sarcelles,58424,95,6.8,938.9,1.0650761529449357,1.7116253594413253,0.17116253594413253,6222.600915965492,1,Modéré,0
95592,3,0,0,3.0,62.666666666666664,49.0399,1.86965,0,0,0,2010.0,2021.0,0.0,0.0,Seraincourt,51.0,5450.0,106.86274509803921,17.0,21.0,0.0,35.0,6.0,17.0,34.0,0.0,0.6862745098039216,0.0,0.0,0.0,0.0,Seraincourt,1305,95,17.0,1816.6666666666667,0.5504587155963303,22.988505747126435,0.0,239.44954128440367,0,Faible,0
95594,2,0,0,3.5,38.0,,,0,0,1,2021.0,2023.0,0.0,0.0,Seugy,47.0,5725.0,121.80851063829788,11.0,32.0,1.0,38.0,8.0,35.0,12.0,0.02127659574468085,0.8085106382978723,0.0,0.0,0.0,0.0,Seugy,1045,95,23.5,2862.5,0.3493449781659389,19.138755980861244,0.0,182.53275109170306,0,Faible,0
95598,14,0,0,3.5714285714285716,32.714285714285715,20.412274999999998,0.9594666666666667,2,2,3,2005.0,2023.0,0.0,0.0,Soisy-sous-Montmorency,505.0,54844.0,108.6019801980198,116.0,280.0,17.0,276.0,206.0,274.0,231.0,0.033663366336633666,0.5465346534653466,0.0,0.0,0.0,0.0,Soisy-sous-Montmorency,18008,95,36.07142857142857,3917.4285714285716,0.2552694916490409,7.774322523322968,0.0,328.3495004011378,1,Modéré,0
95604,4,0,0,3.5,51.25,16.3668,0.8440333333333333,0,1,0,2006.0,2020.0,0.0,0.0,Survilliers,33.0,4487.0,135.96969696969697,0.0,11.0,1.0,18.0,14.0,7.0,26.0,0.030303030303030304,0.5454545454545454,0.0,0.0,0.0,0.0,Survilliers,4216,95,8.25,1121.75,0.8914642299977713,9.487666034155598,0.0,939.603298417651,0,Faible,0
95607,24,1,1,3.6666666666666665,35.666666666666664,26.55072583333333,1.20045,3,1,4,2006.0,2016.0,0.041666666666666664,0.041666666666666664,Taverny,459.0,53726.0,117.05010893246187,37.0,160.0,76.0,122.0,109.0,134.0,325.0,0.1655773420479303,0.2657952069716776,0.0,0.0,0.0,0.0,Taverny,27025,95,19.125,2238.5833333333335,0.44671108960279937,8.880666049953746,0.3700277520814061,503.0152998548189,1,Élevé,0
95610,1,0,0,3.0,49.0,,,0,0,0,2022.0,2022.0,0.0,0.0,Théméricourt,21.0,2587.0,123.19047619047619,10.0,3.0,0.0,18.0,3.0,10.0,11.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,Théméricourt,295,95,21.0,2587.0,0.38654812524159254,33.898305084745765,0.0,114.0316969462698,0,Très faible,0
95611,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Theuville,17.0,2472.0,145.41176470588235,0.0,12.0,0.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Theuville,53,95,17.0,2472.0,0.0,0.0,0.0,21.44012944983819,0,Très faible,0
95612,1,0,0,4.0,22.0,49.0066,2.4639,1,0,1,2014.0,2014.0,0.0,0.0,Le Thillay,24.0,5171.0,215.45833333333334,5.0,3.0,5.0,9.0,8.0,15.0,9.0,0.20833333333333334,0.375,0.0,0.0,0.0,0.0,Le Thillay,4589,95,24.0,5171.0,0.19338619222587505,2.1791239921551537,0.0,887.4492361245407,0,Très faible,0
95625,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Us,20.0,1317.0,65.85,4.0,10.0,0.0,11.0,6.0,5.0,15.0,0.0,0.55,0.0,0.0,0.0,0.0,Us,1338,95,20.0,1317.0,0.0,0.0,0.0,1015.9453302961276,0,Très faible,0
95627,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Vallangoujard,3.0,611.0,203.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Vallangoujard,607,95,3.0,611.0,0.0,0.0,0.0,993.4533551554829,0,Très faible,0
95628,1,0,0,3.0,41.0,49.0934,2.1952,0,0,0,2011.0,2011.0,0.0,0.0,Valmondois,98.0,21861.0,223.07142857142858,8.0,41.0,0.0,61.0,5.0,63.0,35.0,0.0,0.6224489795918368,0.0,0.0,0.0,0.0,Valmondois,1215,95,98.0,21861.0,0.045743561593705684,8.23045267489712,0.0,55.578427336352405,0,Très faible,0
95633,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Vaudherland,4.0,472.0,118.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,Vaudherland,100,95,4.0,472.0,0.0,0.0,0.0,211.86440677966104,0,Très faible,0
95637,5,0,0,3.2,40.4,49.03192,2.026156,1,0,0,2005.0,2015.0,0.0,0.0,Vauréal,537.0,47206.0,87.90689013035382,10.0,313.0,5.0,380.0,58.0,474.0,63.0,0.00931098696461825,0.707635009310987,0.0,0.0,0.0,0.0,Vauréal,16034,95,107.4,9441.2,0.10591873914332924,3.118373456405139,0.0,339.6602126848282,0,Faible,0
95641,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Vémars,94.0,15108.0,160.72340425531914,8.0,47.0,6.0,55.0,16.0,40.0,54.0,0.06382978723404255,0.5851063829787234,0.0,0.0,0.0,0.0,Vémars,2848,95,94.0,15108.0,0.0,0.0,0.0,188.5093989939105,0,Très faible,0
95651,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Vétheuil,91.0,10558.0,116.02197802197803,16.0,28.0,0.0,60.0,10.0,28.0,63.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.0,Vétheuil,877,95,91.0,10558.0,0.0,0.0,0.0,83.06497442697481,0,Très faible,0
95652,2,1,1,2.5,30.0,,,0,1,1,2021.0,2022.0,0.5,0.5,Viarmes,213.0,28706.0,134.7699530516432,48.0,118.0,0.0,154.0,58.0,163.0,50.0,0.0,0.7230046948356808,0.0,0.0,0.0,0.0,Viarmes,5386,95,106.5,14353.0,0.06967184560719014,3.713330857779428,1.856665428889714,187.62628022016304,0,Faible,0
95656,1,0,0,3.0,33.0,49.0615,1.7191,0,0,0,2016.0,2016.0,0.0,0.0,Vienne-en-Arthies,4.0,845.0,211.25,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.75,0.0,0.0,0.0,0.0,Vienne-en-Arthies,368,95,4.0,845.0,1.183431952662722,27.17391304347826,0.0,435.5029585798817,0,Très faible,0
95658,2,1,1,2.0,51.5,0.0,0.0,0,0,0,2006.0,2006.0,0.5,0.5,Vigny,42.0,5646.0,134.42857142857142,15.0,16.0,0.0,30.0,7.0,20.0,22.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,Vigny,1115,95,21.0,2823.0,0.35423308537017356,17.937219730941703,8.968609865470851,197.48494509387177,0,Faible,0
95660,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Villaines-sous-Bois,23.0,3320.0,144.34782608695653,3.0,14.0,5.0,17.0,6.0,7.0,16.0,0.21739130434782608,0.7391304347826086,0.0,0.0,0.0,0.0,Villaines-sous-Bois,775,95,23.0,3320.0,0.0,0.0,0.0,233.43373493975903,0,Très faible,0
95675,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Villeron,22.0,2360.0,107.27272727272727,6.0,14.0,0.0,17.0,5.0,21.0,1.0,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,Villeron,1564,95,22.0,2360.0,0.0,0.0,0.0,662.7118644067797,0,Très faible,0
95676,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Villers-en-Arthies,3.0,938.0,312.6666666666667,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,Villers-en-Arthies,489,95,3.0,938.0,0.0,0.0,0.0,521.3219616204691,0,Très faible,0
95678,3,1,0,3.0,50.333333333333336,49.0613,2.2187,0,1,1,2015.0,2020.0,0.3333333333333333,0.0,Villiers-Adam,23.0,3773.0,164.04347826086956,8.0,0.0,0.0,6.0,2.0,9.0,14.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,Villiers-Adam,852,95,7.666666666666667,1257.6666666666667,0.7951232441028359,35.2112676056338,11.737089201877934,225.8150013252054,0,Faible,0
95680,2,0,0,3.0,11.0,49.0087,2.3998,0,0,0,2016.0,2016.0,0.0,0.0,Villiers-le-Bel,89.0,15555.0,174.77528089887642,13.0,7.0,36.0,7.0,31.0,39.0,50.0,0.4044943820224719,0.07865168539325842,0.0,0.0,0.0,0.0,Villiers-le-Bel,28836,95,44.5,7777.5,0.1285760205721633,0.6935774726036898,0.0,1853.8090646094504,0,Faible,0
